"ORDER_ID","CUSTOMER_ID","PRODUCT_ID","QUANTITY","STATUS","COURIER_PARTNER","ORDER_DATE","SHIPPED_DATE","DELIVERY_DATE","CNT"
362236,1038,"P_017",3,"Delivered","BlueDart",03-AUG-25 12.00.00.000000000 AM,04-AUG-25 12.00.00.000000000 AM,09-AUG-25 12.00.00.000000000 AM,2
363132,1016,"P_016",5,"Delivered","XpressBees",27-AUG-25 12.00.00.000000000 AM,28-AUG-25 12.00.00.000000000 AM,03-SEP-25 12.00.00.000000000 AM,2
346812,1008,"P_015",2,"Delivered","EcomExpress",13-APR-25 12.00.00.000000000 AM,16-APR-25 12.00.00.000000000 AM,26-APR-25 12.00.00.000000000 AM,2
363196,1003,"P_020",2,"Delivered","XpressBees",30-AUG-25 12.00.00.000000000 AM,31-AUG-25 12.00.00.000000000 AM,05-SEP-25 12.00.00.000000000 AM,2
379964,1033,"P_010",5,"Delivered","EcomExpress",14-JAN-26 12.00.00.000000000 AM,14-JAN-26 12.00.00.000000000 AM,19-JAN-26 12.00.00.000000000 AM,2
380156,1016,"P_014",3,"Delivered","EcomExpress",16-JAN-26 12.00.00.000000000 AM,17-JAN-26 12.00.00.000000000 AM,27-JAN-26 12.00.00.000000000 AM,2
331772,1042,"P_012",3,"Delivered","Delhivery",27-DEC-24 12.00.00.000000000 AM,30-DEC-24 12.00.00.000000000 AM,05-JAN-25 12.00.00.000000000 AM,2
332092,1046,"P_010",5,"Delivered","XpressBees",21-DEC-24 12.00.00.000000000 AM,24-DEC-24 12.00.00.000000000 AM,31-DEC-24 12.00.00.000000000 AM,2
316412,1034,"P_006",2,"Delivered","BlueDart",12-AUG-24 12.00.00.000000000 AM,13-AUG-24 12.00.00.000000000 AM,15-AUG-24 12.00.00.000000000 AM,2
300924,1002,"P_012",1,"Delivered","XpressBees",15-APR-24 12.00.00.000000000 AM,17-APR-24 12.00.00.000000000 AM,19-APR-24 12.00.00.000000000 AM,2
334588,1032,"P_007",2,"Delivered","XpressBees",13-JAN-25 12.00.00.000000000 AM,17-JAN-25 12.00.00.000000000 AM,25-JAN-25 12.00.00.000000000 AM,2
318588,1020,"P_019",1,"Delivered","Delhivery",06-SEP-24 12.00.00.000000000 AM,08-SEP-24 12.00.00.000000000 AM,18-SEP-24 12.00.00.000000000 AM,2
367996,1034,"P_015",3,"Delivered","BlueDart",23-SEP-25 12.00.00.000000000 AM,24-SEP-25 12.00.00.000000000 AM,29-SEP-25 12.00.00.000000000 AM,2
352636,1023,"P_009",2,"Delivered","DTDC",26-MAY-25 12.00.00.000000000 AM,30-MAY-25 12.00.00.000000000 AM,01-JUN-25 12.00.00.000000000 AM,2
319996,1047,"P_016",1,"Delivered","EcomExpress",06-SEP-24 12.00.00.000000000 AM,09-SEP-24 12.00.00.000000000 AM,17-SEP-24 12.00.00.000000000 AM,2
304124,1001,"P_004",4,"Delivered","BlueDart",18-MAY-24 12.00.00.000000000 AM,21-MAY-24 12.00.00.000000000 AM,29-MAY-24 12.00.00.000000000 AM,2
369980,1049,"P_013",2,"Delivered","XpressBees",28-OCT-25 12.00.00.000000000 AM,28-OCT-25 12.00.00.000000000 AM,05-NOV-25 12.00.00.000000000 AM,2
320892,1011,"P_008",5,"Delivered","EcomExpress",21-SEP-24 12.00.00.000000000 AM,21-SEP-24 12.00.00.000000000 AM,23-SEP-24 12.00.00.000000000 AM,2
353980,1034,"P_018",4,"Delivered","Delhivery",24-JUN-25 12.00.00.000000000 AM,27-JUN-25 12.00.00.000000000 AM,30-JUN-25 12.00.00.000000000 AM,2
305980,1007,"P_008",5,"Delivered","EcomExpress",18-MAY-24 12.00.00.000000000 AM,23-MAY-24 12.00.00.000000000 AM,24-MAY-24 12.00.00.000000000 AM,2
388732,1046,"P_009",2,"Delivered","DTDC",01-MAR-26 12.00.00.000000000 AM,06-MAR-26 12.00.00.000000000 AM,15-MAR-26 12.00.00.000000000 AM,2
323324,1008,"P_003",3,"Delivered","DTDC",20-OCT-24 12.00.00.000000000 AM,25-OCT-24 12.00.00.000000000 AM,27-OCT-24 12.00.00.000000000 AM,2
307132,1017,"P_019",4,"Delivered","Delhivery",06-MAY-24 12.00.00.000000000 AM,06-MAY-24 12.00.00.000000000 AM,11-MAY-24 12.00.00.000000000 AM,2
307196,1012,"P_004",5,"Returned","EcomExpress",13-JUN-24 12.00.00.000000000 AM,14-JUN-24 12.00.00.000000000 AM,23-JUN-24 12.00.00.000000000 AM,2
307324,1047,"P_005",3,"Cancelled","Delhivery",20-JUN-24 12.00.00.000000000 AM,24-JUN-24 12.00.00.000000000 AM,,2
307388,1041,"P_006",5,"Cancelled","XpressBees",29-JUN-24 12.00.00.000000000 AM,04-JUL-24 12.00.00.000000000 AM,,2
356924,1032,"P_016",5,"Cancelled","Delhivery",27-JUL-25 12.00.00.000000000 AM,27-JUL-25 12.00.00.000000000 AM,,2
324284,1026,"P_016",4,"Cancelled","EcomExpress",30-OCT-24 12.00.00.000000000 AM,01-NOV-24 12.00.00.000000000 AM,,2
373564,1024,"P_013",4,"Delivered","EcomExpress",03-NOV-25 12.00.00.000000000 AM,03-NOV-25 12.00.00.000000000 AM,11-NOV-25 12.00.00.000000000 AM,2
324476,1039,"P_014",4,"Delivered","XpressBees",30-OCT-24 12.00.00.000000000 AM,02-NOV-24 12.00.00.000000000 AM,03-NOV-24 12.00.00.000000000 AM,2
341052,1031,"P_011",2,"Delivered","DTDC",10-FEB-25 12.00.00.000000000 AM,11-FEB-25 12.00.00.000000000 AM,18-FEB-25 12.00.00.000000000 AM,2
390204,1023,"P_019",4,"Delivered","BlueDart",08-MAR-26 12.00.00.000000000 AM,13-MAR-26 12.00.00.000000000 AM,16-MAR-26 12.00.00.000000000 AM,2
374844,1043,"P_020",3,"Delivered","BlueDart",21-NOV-25 12.00.00.000000000 AM,22-NOV-25 12.00.00.000000000 AM,29-NOV-25 12.00.00.000000000 AM,2
342204,1027,"P_004",2,"Delivered","Delhivery",11-MAR-25 12.00.00.000000000 AM,15-MAR-25 12.00.00.000000000 AM,20-MAR-25 12.00.00.000000000 AM,2
375356,1008,"P_016",4,"Delivered","DTDC",16-NOV-25 12.00.00.000000000 AM,19-NOV-25 12.00.00.000000000 AM,24-NOV-25 12.00.00.000000000 AM,2
375804,1049,"P_019",2,"Delivered","BlueDart",21-DEC-25 12.00.00.000000000 AM,24-DEC-25 12.00.00.000000000 AM,30-DEC-25 12.00.00.000000000 AM,2
310716,1019,"P_004",2,"Delivered","Delhivery",05-JUN-24 12.00.00.000000000 AM,10-JUN-24 12.00.00.000000000 AM,19-JUN-24 12.00.00.000000000 AM,2
311100,1042,"P_008",1,"Delivered","BlueDart",21-JUL-24 12.00.00.000000000 AM,24-JUL-24 12.00.00.000000000 AM,29-JUL-24 12.00.00.000000000 AM,2
344701,1023,"P_005",3,"Delivered","XpressBees",22-MAR-25 12.00.00.000000000 AM,26-MAR-25 12.00.00.000000000 AM,29-MAR-25 12.00.00.000000000 AM,2
344765,1033,"P_016",1,"Returned","BlueDart",03-MAR-25 12.00.00.000000000 AM,08-MAR-25 12.00.00.000000000 AM,10-MAR-25 12.00.00.000000000 AM,2
377661,1014,"P_016",2,"Cancelled","DTDC",03-DEC-25 12.00.00.000000000 AM,03-DEC-25 12.00.00.000000000 AM,,2
377917,1022,"P_010",2,"Delivered","EcomExpress",05-DEC-25 12.00.00.000000000 AM,08-DEC-25 12.00.00.000000000 AM,11-DEC-25 12.00.00.000000000 AM,2
312445,1003,"P_008",1,"Delivered","DTDC",08-JUL-24 12.00.00.000000000 AM,12-JUL-24 12.00.00.000000000 AM,20-JUL-24 12.00.00.000000000 AM,2
362365,1004,"P_011",3,"Delivered","DTDC",29-AUG-25 12.00.00.000000000 AM,03-SEP-25 12.00.00.000000000 AM,04-SEP-25 12.00.00.000000000 AM,2
363645,1041,"P_004",4,"Delivered","BlueDart",25-AUG-25 12.00.00.000000000 AM,29-AUG-25 12.00.00.000000000 AM,05-SEP-25 12.00.00.000000000 AM,2
347837,1021,"P_006",1,"Delivered","BlueDart",14-APR-25 12.00.00.000000000 AM,17-APR-25 12.00.00.000000000 AM,26-APR-25 12.00.00.000000000 AM,2
331645,1037,"P_012",3,"Delivered","EcomExpress",06-DEC-24 12.00.00.000000000 AM,08-DEC-24 12.00.00.000000000 AM,16-DEC-24 12.00.00.000000000 AM,2
348477,1010,"P_006",4,"Delivered","Delhivery",16-APR-25 12.00.00.000000000 AM,20-APR-25 12.00.00.000000000 AM,27-APR-25 12.00.00.000000000 AM,2
316541,1037,"P_019",5,"Delivered","Delhivery",06-AUG-24 12.00.00.000000000 AM,08-AUG-24 12.00.00.000000000 AM,14-AUG-24 12.00.00.000000000 AM,2
365757,1048,"P_016",5,"Delivered","EcomExpress",25-SEP-25 12.00.00.000000000 AM,27-SEP-25 12.00.00.000000000 AM,06-OCT-25 12.00.00.000000000 AM,2
333181,1019,"P_011",4,"Delivered","BlueDart",17-DEC-24 12.00.00.000000000 AM,20-DEC-24 12.00.00.000000000 AM,28-DEC-24 12.00.00.000000000 AM,2
300925,1014,"P_004",2,"Delivered","XpressBees",04-APR-24 12.00.00.000000000 AM,09-APR-24 12.00.00.000000000 AM,15-APR-24 12.00.00.000000000 AM,2
383165,1007,"P_008",3,"Cancelled","Delhivery",15-FEB-26 12.00.00.000000000 AM,15-FEB-26 12.00.00.000000000 AM,,2
351229,1017,"P_001",5,"Delivered","XpressBees",15-MAY-25 12.00.00.000000000 AM,15-MAY-25 12.00.00.000000000 AM,17-MAY-25 12.00.00.000000000 AM,2
335101,1039,"P_007",4,"Delivered","EcomExpress",29-JAN-25 12.00.00.000000000 AM,31-JAN-25 12.00.00.000000000 AM,09-FEB-25 12.00.00.000000000 AM,2
384573,1003,"P_010",5,"Delivered","DTDC",28-FEB-26 12.00.00.000000000 AM,03-MAR-26 12.00.00.000000000 AM,12-MAR-26 12.00.00.000000000 AM,2
352125,1050,"P_006",2,"Cancelled","Delhivery",19-MAY-25 12.00.00.000000000 AM,21-MAY-25 12.00.00.000000000 AM,,2
303101,1048,"P_009",3,"Delivered","DTDC",30-APR-24 12.00.00.000000000 AM,04-MAY-24 12.00.00.000000000 AM,08-MAY-24 12.00.00.000000000 AM,2
319677,1012,"P_002",2,"Delivered","DTDC",21-SEP-24 12.00.00.000000000 AM,21-SEP-24 12.00.00.000000000 AM,22-SEP-24 12.00.00.000000000 AM,2
336637,1025,"P_014",1,"Delivered","DTDC",16-JAN-25 12.00.00.000000000 AM,18-JAN-25 12.00.00.000000000 AM,22-JAN-25 12.00.00.000000000 AM,2
304189,1011,"P_007",3,"Delivered","EcomExpress",06-MAY-24 12.00.00.000000000 AM,06-MAY-24 12.00.00.000000000 AM,14-MAY-24 12.00.00.000000000 AM,2
321789,1008,"P_004",5,"Delivered","DTDC",10-SEP-24 12.00.00.000000000 AM,12-SEP-24 12.00.00.000000000 AM,14-SEP-24 12.00.00.000000000 AM,2
355005,1023,"P_020",2,"Delivered","EcomExpress",26-JUN-25 12.00.00.000000000 AM,26-JUN-25 12.00.00.000000000 AM,05-JUL-25 12.00.00.000000000 AM,2
323645,1028,"P_014",3,"Cancelled","BlueDart",30-OCT-24 12.00.00.000000000 AM,03-NOV-24 12.00.00.000000000 AM,,2
389245,1012,"P_001",3,"Delivered","DTDC",17-MAR-26 12.00.00.000000000 AM,19-MAR-26 12.00.00.000000000 AM,21-MAR-26 12.00.00.000000000 AM,2
373245,1020,"P_001",4,"Delivered","XpressBees",23-NOV-25 12.00.00.000000000 AM,23-NOV-25 12.00.00.000000000 AM,27-NOV-25 12.00.00.000000000 AM,2
389949,1041,"P_018",4,"Delivered","Delhivery",16-MAR-26 12.00.00.000000000 AM,17-MAR-26 12.00.00.000000000 AM,26-MAR-26 12.00.00.000000000 AM,2
326461,1043,"P_005",1,"Delivered","EcomExpress",21-NOV-24 12.00.00.000000000 AM,26-NOV-24 12.00.00.000000000 AM,02-DEC-24 12.00.00.000000000 AM,2
326525,1009,"P_001",1,"Delivered","XpressBees",23-NOV-24 12.00.00.000000000 AM,24-NOV-24 12.00.00.000000000 AM,30-NOV-24 12.00.00.000000000 AM,2
375741,1033,"P_011",1,"Delivered","Delhivery",21-DEC-25 12.00.00.000000000 AM,23-DEC-25 12.00.00.000000000 AM,28-DEC-25 12.00.00.000000000 AM,2
343549,1036,"P_003",4,"Delivered","XpressBees",28-MAR-25 12.00.00.000000000 AM,28-MAR-25 12.00.00.000000000 AM,05-APR-25 12.00.00.000000000 AM,2
344061,1016,"P_016",1,"Delivered","BlueDart",02-MAR-25 12.00.00.000000000 AM,03-MAR-25 12.00.00.000000000 AM,05-MAR-25 12.00.00.000000000 AM,2
377150,1015,"P_013",4,"Delivered","Delhivery",02-DEC-25 12.00.00.000000000 AM,04-DEC-25 12.00.00.000000000 AM,08-DEC-25 12.00.00.000000000 AM,2
360894,1009,"P_005",2,"Delivered","EcomExpress",10-AUG-25 12.00.00.000000000 AM,15-AUG-25 12.00.00.000000000 AM,25-AUG-25 12.00.00.000000000 AM,2
328958,1038,"P_004",2,"Delivered","XpressBees",09-NOV-24 12.00.00.000000000 AM,14-NOV-24 12.00.00.000000000 AM,17-NOV-24 12.00.00.000000000 AM,2
362622,1042,"P_019",4,"Delivered","XpressBees",27-AUG-25 12.00.00.000000000 AM,31-AUG-25 12.00.00.000000000 AM,10-SEP-25 12.00.00.000000000 AM,2
330046,1032,"P_016",4,"Delivered","DTDC",05-DEC-24 12.00.00.000000000 AM,05-DEC-24 12.00.00.000000000 AM,14-DEC-24 12.00.00.000000000 AM,2
330750,1050,"P_008",1,"Delivered","XpressBees",11-DEC-24 12.00.00.000000000 AM,15-DEC-24 12.00.00.000000000 AM,25-DEC-24 12.00.00.000000000 AM,2
347454,1025,"P_003",3,"Delivered","EcomExpress",25-APR-25 12.00.00.000000000 AM,30-APR-25 12.00.00.000000000 AM,02-MAY-25 12.00.00.000000000 AM,2
363966,1003,"P_016",1,"Delivered","DTDC",22-AUG-25 12.00.00.000000000 AM,27-AUG-25 12.00.00.000000000 AM,04-SEP-25 12.00.00.000000000 AM,2
347966,1028,"P_008",5,"Delivered","EcomExpress",26-APR-25 12.00.00.000000000 AM,29-APR-25 12.00.00.000000000 AM,03-MAY-25 12.00.00.000000000 AM,2
364414,1019,"P_016",5,"Delivered","DTDC",12-AUG-25 12.00.00.000000000 AM,14-AUG-25 12.00.00.000000000 AM,19-AUG-25 12.00.00.000000000 AM,2
348670,1010,"P_018",2,"Delivered","XpressBees",26-APR-25 12.00.00.000000000 AM,27-APR-25 12.00.00.000000000 AM,01-MAY-25 12.00.00.000000000 AM,2
332606,1025,"P_012",5,"Delivered","XpressBees",14-DEC-24 12.00.00.000000000 AM,18-DEC-24 12.00.00.000000000 AM,28-DEC-24 12.00.00.000000000 AM,2
382142,1039,"P_014",3,"Delivered","Delhivery",20-JAN-26 12.00.00.000000000 AM,22-JAN-26 12.00.00.000000000 AM,28-JAN-26 12.00.00.000000000 AM,2
316798,1048,"P_020",4,"Returned","BlueDart",30-AUG-24 12.00.00.000000000 AM,04-SEP-24 12.00.00.000000000 AM,14-SEP-24 12.00.00.000000000 AM,2
365950,1027,"P_011",5,"Delivered","Delhivery",07-SEP-25 12.00.00.000000000 AM,09-SEP-25 12.00.00.000000000 AM,13-SEP-25 12.00.00.000000000 AM,2
349694,1029,"P_014",5,"Delivered","DTDC",28-MAY-25 12.00.00.000000000 AM,01-JUN-25 12.00.00.000000000 AM,09-JUN-25 12.00.00.000000000 AM,2
366078,1026,"P_017",4,"Delivered","DTDC",06-SEP-25 12.00.00.000000000 AM,10-SEP-25 12.00.00.000000000 AM,12-SEP-25 12.00.00.000000000 AM,2
366398,1024,"P_013",3,"Cancelled","XpressBees",15-SEP-25 12.00.00.000000000 AM,15-SEP-25 12.00.00.000000000 AM,,2
317502,1045,"P_019",2,"Delivered","BlueDart",08-AUG-24 12.00.00.000000000 AM,09-AUG-24 12.00.00.000000000 AM,12-AUG-24 12.00.00.000000000 AM,2
333886,1027,"P_001",2,"Delivered","EcomExpress",26-JAN-25 12.00.00.000000000 AM,26-JAN-25 12.00.00.000000000 AM,02-FEB-25 12.00.00.000000000 AM,2
318206,1046,"P_005",2,"Delivered","XpressBees",24-AUG-24 12.00.00.000000000 AM,28-AUG-24 12.00.00.000000000 AM,02-SEP-24 12.00.00.000000000 AM,2
351102,1033,"P_017",5,"Delivered","XpressBees",24-MAY-25 12.00.00.000000000 AM,27-MAY-25 12.00.00.000000000 AM,06-JUN-25 12.00.00.000000000 AM,2
384574,1032,"P_014",1,"Delivered","EcomExpress",22-FEB-26 12.00.00.000000000 AM,25-FEB-26 12.00.00.000000000 AM,03-MAR-26 12.00.00.000000000 AM,2
320894,1003,"P_001",5,"Delivered","EcomExpress",25-SEP-24 12.00.00.000000000 AM,29-SEP-24 12.00.00.000000000 AM,04-OCT-24 12.00.00.000000000 AM,2
370366,1010,"P_017",3,"Delivered","DTDC",08-OCT-25 12.00.00.000000000 AM,09-OCT-25 12.00.00.000000000 AM,17-OCT-25 12.00.00.000000000 AM,2
354558,1001,"P_003",2,"Delivered","BlueDart",06-JUN-25 12.00.00.000000000 AM,11-JUN-25 12.00.00.000000000 AM,19-JUN-25 12.00.00.000000000 AM,3
305470,1014,"P_002",1,"Returned","Delhivery",20-MAY-24 12.00.00.000000000 AM,22-MAY-24 12.00.00.000000000 AM,23-MAY-24 12.00.00.000000000 AM,2
321854,1048,"P_009",1,"Delivered","BlueDart",21-SEP-24 12.00.00.000000000 AM,21-SEP-24 12.00.00.000000000 AM,27-SEP-24 12.00.00.000000000 AM,2
340798,1003,"P_009",4,"Delivered","EcomExpress",06-FEB-25 12.00.00.000000000 AM,11-FEB-25 12.00.00.000000000 AM,20-FEB-25 12.00.00.000000000 AM,2
308286,1047,"P_015",5,"Cancelled","BlueDart",14-JUN-24 12.00.00.000000000 AM,19-JUN-24 12.00.00.000000000 AM,,2
341182,1005,"P_012",5,"Delivered","BlueDart",02-FEB-25 12.00.00.000000000 AM,03-FEB-25 12.00.00.000000000 AM,11-FEB-25 12.00.00.000000000 AM,2
325054,1037,"P_020",2,"Delivered","XpressBees",30-OCT-24 12.00.00.000000000 AM,31-OCT-24 12.00.00.000000000 AM,09-NOV-24 12.00.00.000000000 AM,2
375294,1026,"P_013",4,"Delivered","EcomExpress",01-NOV-25 12.00.00.000000000 AM,05-NOV-25 12.00.00.000000000 AM,08-NOV-25 12.00.00.000000000 AM,2
309822,1006,"P_004",4,"Cancelled","DTDC",28-JUN-24 12.00.00.000000000 AM,03-JUL-24 12.00.00.000000000 AM,,2
376062,1026,"P_008",1,"Delivered","DTDC",23-DEC-25 12.00.00.000000000 AM,27-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.00.00.000000000 AM,2
327166,1008,"P_017",5,"Delivered","EcomExpress",13-NOV-24 12.00.00.000000000 AM,16-NOV-24 12.00.00.000000000 AM,20-NOV-24 12.00.00.000000000 AM,2
311230,1039,"P_006",3,"Delivered","XpressBees",01-JUL-24 12.00.00.000000000 AM,02-JUL-24 12.00.00.000000000 AM,06-JUL-24 12.00.00.000000000 AM,2
376895,1011,"P_019",1,"Delivered","EcomExpress",17-DEC-25 12.00.00.000000000 AM,19-DEC-25 12.00.00.000000000 AM,26-DEC-25 12.00.00.000000000 AM,2
344319,1047,"P_005",5,"Cancelled","BlueDart",14-MAR-25 12.00.00.000000000 AM,15-MAR-25 12.00.00.000000000 AM,,2
328063,1050,"P_020",4,"Delivered","XpressBees",05-NOV-24 12.00.00.000000000 AM,06-NOV-24 12.00.00.000000000 AM,13-NOV-24 12.00.00.000000000 AM,2
344511,1030,"P_018",1,"Delivered","XpressBees",25-MAR-25 12.00.00.000000000 AM,30-MAR-25 12.00.00.000000000 AM,05-APR-25 12.00.00.000000000 AM,2
361343,1038,"P_016",1,"Delivered","BlueDart",17-AUG-25 12.00.00.000000000 AM,19-AUG-25 12.00.00.000000000 AM,29-AUG-25 12.00.00.000000000 AM,2
345407,1033,"P_011",2,"Delivered","DTDC",30-MAR-25 12.00.00.000000000 AM,30-MAR-25 12.00.00.000000000 AM,08-APR-25 12.00.00.000000000 AM,2
314239,1037,"P_004",4,"Delivered","DTDC",26-AUG-24 12.00.00.000000000 AM,26-AUG-24 12.00.00.000000000 AM,28-AUG-24 12.00.00.000000000 AM,2
348415,1014,"P_010",5,"Delivered","XpressBees",12-APR-25 12.00.00.000000000 AM,17-APR-25 12.00.00.000000000 AM,27-APR-25 12.00.00.000000000 AM,2
381247,1029,"P_004",2,"Delivered","Delhivery",12-JAN-26 12.00.00.000000000 AM,17-JAN-26 12.00.00.000000000 AM,25-JAN-26 12.00.00.000000000 AM,2
365055,1006,"P_005",2,"Delivered","BlueDart",21-SEP-25 12.00.00.000000000 AM,22-SEP-25 12.00.00.000000000 AM,29-SEP-25 12.00.00.000000000 AM,2
349439,1017,"P_010",2,"Delivered","Delhivery",21-MAY-25 12.00.00.000000000 AM,26-MAY-25 12.00.00.000000000 AM,27-MAY-25 12.00.00.000000000 AM,2
333439,1031,"P_006",4,"Delivered","XpressBees",13-DEC-24 12.00.00.000000000 AM,13-DEC-24 12.00.00.000000000 AM,22-DEC-24 12.00.00.000000000 AM,2
317119,1008,"P_005",4,"Delivered","BlueDart",19-AUG-24 12.00.00.000000000 AM,22-AUG-24 12.00.00.000000000 AM,30-AUG-24 12.00.00.000000000 AM,2
366527,1021,"P_015",1,"Returned","EcomExpress",19-SEP-25 12.00.00.000000000 AM,23-SEP-25 12.00.00.000000000 AM,03-OCT-25 12.00.00.000000000 AM,2
350335,1037,"P_016",5,"Delivered","Delhivery",29-MAY-25 12.00.00.000000000 AM,01-JUN-25 12.00.00.000000000 AM,07-JUN-25 12.00.00.000000000 AM,2
334271,1047,"P_003",2,"Delivered","DTDC",20-JAN-25 12.00.00.000000000 AM,24-JAN-25 12.00.00.000000000 AM,30-JAN-25 12.00.00.000000000 AM,2
317951,1044,"P_011",5,"Delivered","BlueDart",12-AUG-24 12.00.00.000000000 AM,15-AUG-24 12.00.00.000000000 AM,21-AUG-24 12.00.00.000000000 AM,2
301695,1040,"P_007",5,"Returned","EcomExpress",25-APR-24 12.00.00.000000000 AM,25-APR-24 12.00.00.000000000 AM,29-APR-24 12.00.00.000000000 AM,2
367231,1047,"P_014",1,"Delivered","BlueDart",05-SEP-25 12.00.00.000000000 AM,06-SEP-25 12.00.00.000000000 AM,11-SEP-25 12.00.00.000000000 AM,2
318527,1007,"P_004",3,"Delivered","EcomExpress",11-SEP-24 12.00.00.000000000 AM,11-SEP-24 12.00.00.000000000 AM,17-SEP-24 12.00.00.000000000 AM,2
335359,1020,"P_008",3,"Delivered","BlueDart",28-JAN-25 12.00.00.000000000 AM,01-FEB-25 12.00.00.000000000 AM,03-FEB-25 12.00.00.000000000 AM,2
351935,1033,"P_005",3,"Delivered","XpressBees",22-MAY-25 12.00.00.000000000 AM,23-MAY-25 12.00.00.000000000 AM,24-MAY-25 12.00.00.000000000 AM,2
303487,1047,"P_020",1,"Delivered","DTDC",28-MAY-24 12.00.00.000000000 AM,29-MAY-24 12.00.00.000000000 AM,05-JUN-24 12.00.00.000000000 AM,2
319999,1041,"P_006",3,"Delivered","EcomExpress",22-SEP-24 12.00.00.000000000 AM,26-SEP-24 12.00.00.000000000 AM,30-SEP-24 12.00.00.000000000 AM,2
377650,1032,"P_001",4,"Delivered","BlueDart",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 12.00.00.000000000 AM,02-JAN-26 12.00.00.000000000 AM,2
329074,1032,"P_002",1,"Cancelled","EcomExpress",24-NOV-24 12.00.00.000000000 AM,26-NOV-24 12.00.00.000000000 AM,,2
346162,1040,"P_005",3,"Delivered","BlueDart",19-APR-25 12.00.00.000000000 AM,22-APR-25 12.00.00.000000000 AM,23-APR-25 12.00.00.000000000 AM,2
379890,1016,"P_002",3,"Delivered","DTDC",25-JAN-26 12.00.00.000000000 AM,25-JAN-26 12.00.00.000000000 AM,26-JAN-26 12.00.00.000000000 AM,2
379954,1026,"P_004",5,"Delivered","EcomExpress",03-JAN-26 12.00.00.000000000 AM,04-JAN-26 12.00.00.000000000 AM,13-JAN-26 12.00.00.000000000 AM,2
347698,1008,"P_006",2,"Delivered","EcomExpress",17-APR-25 12.00.00.000000000 AM,20-APR-25 12.00.00.000000000 AM,29-APR-25 12.00.00.000000000 AM,2
364722,1026,"P_018",2,"Delivered","EcomExpress",17-SEP-25 12.00.00.000000000 AM,22-SEP-25 12.00.00.000000000 AM,27-SEP-25 12.00.00.000000000 AM,2
332338,1015,"P_014",4,"Delivered","EcomExpress",14-DEC-24 12.00.00.000000000 AM,19-DEC-24 12.00.00.000000000 AM,24-DEC-24 12.00.00.000000000 AM,2
348722,1021,"P_005",4,"Delivered","BlueDart",05-APR-25 12.00.00.000000000 AM,05-APR-25 12.00.00.000000000 AM,11-APR-25 12.00.00.000000000 AM,2
382450,1019,"P_017",5,"Delivered","DTDC",07-JAN-26 12.00.00.000000000 AM,12-JAN-26 12.00.00.000000000 AM,14-JAN-26 12.00.00.000000000 AM,2
301234,1048,"P_018",2,"Delivered","EcomExpress",10-APR-24 12.00.00.000000000 AM,13-APR-24 12.00.00.000000000 AM,14-APR-24 12.00.00.000000000 AM,2
366770,1042,"P_004",2,"Returned","XpressBees",20-SEP-25 12.00.00.000000000 AM,25-SEP-25 12.00.00.000000000 AM,27-SEP-25 12.00.00.000000000 AM,2
317682,1012,"P_009",4,"Delivered","EcomExpress",03-AUG-24 12.00.00.000000000 AM,05-AUG-24 12.00.00.000000000 AM,13-AUG-24 12.00.00.000000000 AM,2
317746,1020,"P_013",3,"Delivered","DTDC",07-AUG-24 12.00.00.000000000 AM,09-AUG-24 12.00.00.000000000 AM,19-AUG-24 12.00.00.000000000 AM,2
318194,1031,"P_007",1,"Delivered","DTDC",22-AUG-24 12.00.00.000000000 AM,25-AUG-24 12.00.00.000000000 AM,03-SEP-24 12.00.00.000000000 AM,2
318834,1011,"P_005",3,"Delivered","Delhivery",16-SEP-24 12.00.00.000000000 AM,18-SEP-24 12.00.00.000000000 AM,23-SEP-24 12.00.00.000000000 AM,2
335538,1028,"P_016",5,"Delivered","EcomExpress",05-JAN-25 12.00.00.000000000 AM,07-JAN-25 12.00.00.000000000 AM,10-JAN-25 12.00.00.000000000 AM,2
385202,1009,"P_006",3,"Returned","DTDC",11-FEB-26 12.00.00.000000000 AM,11-FEB-26 12.00.00.000000000 AM,13-FEB-26 12.00.00.000000000 AM,2
304242,1017,"P_014",5,"Delivered","DTDC",14-MAY-24 12.00.00.000000000 AM,15-MAY-24 12.00.00.000000000 AM,18-MAY-24 12.00.00.000000000 AM,2
320946,1026,"P_009",1,"Delivered","DTDC",16-SEP-24 12.00.00.000000000 AM,18-SEP-24 12.00.00.000000000 AM,21-SEP-24 12.00.00.000000000 AM,2
305138,1044,"P_001",5,"Delivered","XpressBees",02-MAY-24 12.00.00.000000000 AM,06-MAY-24 12.00.00.000000000 AM,15-MAY-24 12.00.00.000000000 AM,2
338226,1017,"P_014",3,"Delivered","BlueDart",04-FEB-25 12.00.00.000000000 AM,04-FEB-25 12.00.00.000000000 AM,10-FEB-25 12.00.00.000000000 AM,2
354994,1031,"P_016",2,"Delivered","XpressBees",10-JUN-25 12.00.00.000000000 AM,11-JUN-25 12.00.00.000000000 AM,16-JUN-25 12.00.00.000000000 AM,2
371762,1007,"P_008",5,"Delivered","BlueDart",09-OCT-25 12.00.00.000000000 AM,10-OCT-25 12.00.00.000000000 AM,15-OCT-25 12.00.00.000000000 AM,2
