"ORDER_ID","CUSTOMER_ID","PRODUCT_ID","ORDER_DATE","SHIPPED_DATE","DELIVERY_DATE","QUANTITY","STATUS","COURIER_PARTNER","EXP_REJECT_REASON"
301509,1014,"P_008","2024-04-08","2024-04-10","2024-04-20",5,"InTransit","EcomExpress","Status Not"
357550,1025,"P_002","2025-07-11","2025-07-16","2025-07-24",3,"InTransit","DTDC","Status Not"
339557,1014,"P_009","2025-02-14","2025-02-19","2025-02-27",3,"InTransit","BlueDart","Status Not"
327635,1010,"P_012","2024-11-07","2024-11-09","2024-11-17",4,"InTransit","Delhivery","Status Not"
379245,1027,"P_003","2026-01-08","2026-01-11","",4,"InTransit","BlueDart","Status Not"
320870,1015,"P_009","2024-09-08","2024-09-08","2024-09-12",3,"InTransit","Delhivery","Status Not"
301482,1003,"P_004","2024-04-07","2024-04-10","2024-04-15",5,"InTransit","XpressBees","Status Not"
319100,1035,"P_016","2024-09-02","2024-09-03","2024-09-12",3,"InTransit","Delhivery","Status Not"
332707,1007,"P_014","2024-12-26","2024-12-27","2025-01-06",4,"InTransit","DTDC","Status Not"
365490,1033,"P_017","2025-09-12","2025-09-15","2025-09-16",3,"InTransit","BlueDart","Status Not"
349453,1005,"P_019","2025-05-04","2025-05-05","2025-05-11",3,"InTransit","DTDC","Status Not"
369561,1031,"P_011","2025-10-18","2025-10-20","2025-10-28",3,"InTransit","DTDC","Status Not"
363652,1032,"P_005","2025-08-30","2025-09-04","2025-09-08",1,"InTransit","BlueDart","Status Not"
328584,1022,"P_005","2024-11-12","2024-11-15","2024-11-19",5,"InTransit","DTDC","Status Not"
339442,1017,"P_005","2025-02-18","2025-02-18","2025-02-22",3,"InTransit","Delhivery","Status Not"
375727,1004,"P_006","2025-12-06","2025-12-06","2025-12-09",1,"InTransit","DTDC","Status Not"
375598,1016,"P_011","2025-11-28","2025-11-29","2025-12-06",3,"InTransit","DTDC","Status Not"
381817,1043,"P_012","2026-01-06","2026-01-10","2026-01-11",3,"InTransit","BlueDart","Status Not"
305909,1039,"P_011","2024-05-20","2024-05-21","",1,"InTransit","XpressBees","Status Not"
336490,1007,"P_007","2025-01-05","2025-01-06","2025-01-13",3,"InTransit","XpressBees","Status Not"
341356,1010,"P_018","2025-03-29","2025-04-03","2025-04-13",2,"InTransit","EcomExpress","Status Not"
325328,1004,"P_001","2024-10-28","2024-10-28","2024-11-03",5,"InTransit","BlueDart","Status Not"
367180,1007,"P_012","2025-09-16","2025-09-18","2025-09-25",1,"InTransit","Delhivery","Status Not"
388390,1009,"P_001","2026-03-29","2026-03-29","",2,"InTransit","Delhivery","Status Not"
350934,1026,"P_017","2025-05-31","2025-06-04","2025-06-10",3,"InTransit","EcomExpress","Status Not"
345334,1027,"P_007","2025-03-10","2025-03-15","2025-03-22",2,"InTransit","Delhivery","Status Not"
336453,1011,"P_005","2025-01-24","2025-01-28","2025-02-02",5,"InTransit","Delhivery","Status Not"
307022,1004,"P_008","2024-05-19","2024-05-21","2024-05-31",2,"InTransit","DTDC","Status Not"
373728,1048,"P_002","2025-11-12","2025-11-16","2025-11-24",3,"InTransit","Delhivery","Status Not"
303921,1004,"P_008","2024-05-10","2024-05-12","2024-05-14",1,"InTransit","BlueDart","Status Not"
341815,1049,"P_013","2025-03-05","2025-03-05","2025-03-08",4,"InTransit","XpressBees","Status Not"
353582,1050,"P_012","2025-06-28","2025-07-03","2025-07-09",3,"InTransit","Delhivery","Status Not"
351648,1003,"P_002","2025-05-23","2025-05-26","2025-06-05",2,"InTransit","Delhivery","Status Not"
300828,1050,"P_017","2024-04-29","2024-04-29","2024-05-08",3,"InTransit","EcomExpress","Status Not"
371162,1014,"P_008","2025-10-10","2025-10-12","2025-10-21",4,"InTransit","BlueDart","Status Not"
322103,1041,"P_020","2024-09-15","2024-09-16","2024-09-22",2,"InTransit","Delhivery","Status Not"
369715,1004,"P_008","2025-10-28","2025-10-29","2025-11-01",5,"InTransit","EcomExpress","Status Not"
326699,1023,"P_019","2024-11-03","2024-11-03","2024-11-07",4,"InTransit","DTDC","Status Not"
359340,1048,"P_006","2025-07-02","2025-07-04","2025-07-09",3,"InTransit","BlueDart","Status Not"
322603,1029,"P_012","2024-10-19","2024-10-19","2024-10-21",4,"InTransit","BlueDart","Status Not"
381530,1019,"P_010","2026-01-14","2026-01-19","2026-01-21",2,"InTransit","DTDC","Status Not"
340114,1031,"P_001","2025-02-22","2025-02-24","2025-02-27",2,"InTransit","DTDC","Status Not"
344779,1026,"P_003","2025-03-05","2025-03-10","2025-03-11",2,"InTransit","DTDC","Status Not"
366298,1015,"P_012","2025-09-18","2025-09-20","2025-09-26",3,"InTransit","Delhivery","Status Not"
310173,1032,"P_017","2024-06-08","2024-06-11","2024-06-21",2,"InTransit","XpressBees","Status Not"
338528,1040,"P_020","2025-02-14","2025-02-15","2025-02-21",1,"InTransit","Delhivery","Status Not"
329096,1034,"P_018","2024-11-16","2024-11-16","2024-11-21",2,"InTransit","EcomExpress","Status Not"
328787,1010,"P_012","2024-11-09","2024-11-11","2024-11-18",4,"InTransit","BlueDart","Status Not"
314178,1034,"P_014","2024-08-21","2024-08-21","2024-08-30",4,"InTransit","EcomExpress","Status Not"
331221,1038,"P_017","2024-12-29","2025-01-02","2025-01-11",5,"InTransit","DTDC","Status Not"
300684,1020,"P_009","2024-04-29","2024-05-04","2024-05-05",2,"InTransit","EcomExpress","Status Not"
340022,1049,"P_013","2025-02-10","2025-02-13","2025-02-23",2,"InTransit","Delhivery","Status Not"
364186,1031,"P_006","2025-08-27","2025-08-27","2025-08-29",4,"InTransit","XpressBees","Status Not"
390252,1012,"P_016","2026-03-26","2026-03-31","2026-04-03",5,"InTransit","BlueDart","Status Not"
359651,1014,"P_006","2025-07-13","2025-07-18","2025-07-28",5,"InTransit","Delhivery","Status Not"
378919,1042,"P_003","2025-12-10","2025-12-10","2025-12-13",4,"InTransit","EcomExpress","Status Not"
343137,1044,"P_005","2025-03-26","2025-03-31","2025-04-01",3,"InTransit","Delhivery","Status Not"
341406,1017,"P_011","2025-03-05","2025-03-10","2025-03-20",2,"InTransit","BlueDart","Status Not"
336426,1049,"P_007","2025-01-24","2025-01-28","2025-01-30",5,"InTransit","XpressBees","Status Not"
310250,1008,"P_015","2024-06-16","2024-06-19","2024-06-23",3,"InTransit","Delhivery","Status Not"
350436,1017,"P_011","2025-05-06","2025-05-08","2025-05-13",3,"InTransit","XpressBees","Status Not"
313983,1025,"P_002","2024-07-08","2024-07-08","2024-07-11",5,"InTransit","Delhivery","Status Not"
364749,1015,"P_016","2025-09-19","2025-09-19","2025-09-27",3,"InTransit","DTDC","Status Not"
323587,1038,"P_008","2024-10-08","2024-10-08","2024-10-11",4,"InTransit","EcomExpress","Status Not"
311313,1010,"P_007","2024-07-24","2024-07-26","2024-08-01",5,"InTransit","XpressBees","Status Not"
310571,1017,"P_016","2024-06-21","2024-06-26","2024-06-30",4,"InTransit","DTDC","Status Not"
332477,1027,"P_009","2024-12-28","2024-12-28","2025-01-07",1,"InTransit","Delhivery","Status Not"
305801,1018,"P_010","2024-05-31","2024-05-31","",3,"InTransit","Delhivery","Status Not"
335006,1044,"P_012","2025-01-17","2025-01-21","2025-01-23",5,"InTransit","DTDC","Status Not"
384792,1045,"P_009","2026-02-23","2026-02-28","2026-03-06",2,"InTransit","Delhivery","Status Not"
365470,1009,"P_020","2025-09-28","2025-09-28","2025-10-04",3,"InTransit","Delhivery","Status Not"
332632,1011,"P_006","2024-12-10","2024-12-13","2024-12-19",2,"InTransit","XpressBees","Status Not"
366023,1032,"P_018","2025-09-28","2025-10-03","2025-10-12",2,"InTransit","EcomExpress","Status Not"
384216,1020,"P_006","2026-02-06","2026-02-10","2026-02-15",1,"InTransit","Delhivery","Status Not"
338519,1015,"P_005","2025-02-12","2025-02-15","2025-02-22",2,"InTransit","XpressBees","Status Not"
309990,1007,"P_008","2024-06-05","2024-06-08","2024-06-17",4,"InTransit","DTDC","Status Not"
304719,1012,"P_016","2024-05-23","2024-05-25","2024-05-31",2,"InTransit","EcomExpress","Status Not"
345286,1030,"P_002","2025-03-29","2025-03-31","2025-04-03",5,"InTransit","Delhivery","Status Not"
387805,1009,"P_016","2026-03-11","2026-03-12","2026-03-15",1,"InTransit","BlueDart","Status Not"
389086,1018,"P_004","2026-03-22","2026-03-23","2026-04-01",1,"InTransit","XpressBees","Status Not"
338906,1041,"P_019","2025-02-13","2025-02-13","",1,"InTransit","EcomExpress","Status Not"
351604,1030,"P_003","2025-05-15","2025-05-18","2025-05-27",2,"InTransit","XpressBees","Status Not"
322055,1018,"P_009","2024-09-05","2024-09-09","2024-09-19",3,"InTransit","Delhivery","Status Not"
374201,1025,"P_007","2025-11-14","2025-11-14","2025-11-24",3,"InTransit","Delhivery","Status Not"
300956,1015,"P_006","2024-04-02","2024-04-04","2024-04-14",2,"InTransit","XpressBees","Status Not"
389119,1018,"P_010","2026-03-27","2026-04-01","",1,"InTransit","BlueDart","Status Not"
381509,1040,"P_017","2026-01-09","2026-01-13","2026-01-18",1,"InTransit","EcomExpress","Status Not"
381629,1010,"P_008","2026-01-24","2026-01-29","2026-02-07",1,"InTransit","Delhivery","Status Not"
352044,1010,"P_017","2025-05-11","2025-05-14","2025-05-24",4,"InTransit","Delhivery","Status Not"
307312,1026,"P_002","2024-06-24","2024-06-26","2024-07-05",1,"InTransit","BlueDart","Status Not"
312568,1030,"P_015","2024-07-01","2024-07-03","2024-07-11",4,"InTransit","BlueDart","Status Not"
334912,1014,"P_017","2025-01-31","2025-02-05","2025-02-06",5,"InTransit","Delhivery","Status Not"
367705,1040,"P_009","2025-09-22","2025-09-26","2025-10-05",4,"InTransit","DTDC","Status Not"
302642,1048,"P_006","2024-04-18","2024-04-19","2024-04-20",3,"InTransit","DTDC","Status Not"
330174,1017,"P_001","2024-12-10","2024-12-12","2024-12-16",5,"InTransit","XpressBees","Status Not"
343121,1017,"P_005","2025-03-11","2025-03-11","2025-03-19",4,"InTransit","XpressBees","Status Not"
357319,1028,"P_008","2025-07-20","2025-07-22","2025-07-27",2,"InTransit","Delhivery","Status Not"
320514,1028,"P_009","2024-09-13","2024-09-16","2024-09-18",5,"InTransit","Delhivery","Status Not"
301670,1007,"P_003","2024-04-10","2024-04-14","2024-04-19",3,"InTransit","BlueDart","Status Not"
347379,1023,"P_017","2025-04-30","2025-05-03","2025-05-11",1,"InTransit","EcomExpress","Status Not"
382410,1022,"P_015","2026-01-24","2026-01-24","2026-01-29",2,"InTransit","XpressBees","Status Not"
358359,1028,"P_020","2025-07-15","2025-07-17","2025-07-23",3,"InTransit","XpressBees","Status Not"
353311,1032,"P_009","2025-05-06","2025-05-09","2025-05-14",3,"InTransit","DTDC","Status Not"
358131,1026,"P_011","2025-07-10","2025-07-14","",3,"InTransit","XpressBees","Status Not"
382921,1037,"P_006","2026-01-16","2026-01-20","2026-01-23",2,"InTransit","Delhivery","Status Not"
322223,1025,"P_018","2024-09-07","2024-09-07","2024-09-12",2,"InTransit","DTDC","Status Not"
390020,1010,"P_014","2026-03-01","2026-03-04","2026-03-10",2,"InTransit","BlueDart","Status Not"
369333,1044,"P_005","2025-10-28","2025-10-28","2025-11-07",1,"InTransit","DTDC","Status Not"
375050,1003,"P_001","2025-11-15","2025-11-18","",5,"InTransit","EcomExpress","Status Not"
368780,1045,"P_010","2025-10-16","2025-10-17","2025-10-25",4,"InTransit","EcomExpress","Status Not"
374413,1044,"P_006","2025-11-10","2025-11-12","2025-11-20",5,"InTransit","Delhivery","Status Not"
358311,1036,"P_003","2025-07-08","2025-07-12","2025-07-21",2,"InTransit","XpressBees","Status Not"
331824,1029,"P_020","2024-12-14","2024-12-18","2024-12-28",4,"InTransit","EcomExpress","Status Not"
334114,1025,"P_001","2025-01-27","2025-01-28","2025-02-04",4,"InTransit","BlueDart","Status Not"
339418,1009,"P_002","2025-02-04","2025-02-08","2025-02-15",4,"InTransit","DTDC","Status Not"
344258,1002,"P_003","2025-03-15","2025-03-20","2025-03-29",1,"InTransit","Delhivery","Status Not"
336456,1048,"P_002","2025-01-05","2025-01-06","2025-01-12",1,"InTransit","EcomExpress","Status Not"
321679,1041,"P_006","2024-09-29","2024-10-01","2024-10-03",5,"InTransit","BlueDart","Status Not"
309586,1034,"P_005","2024-06-01","2024-06-02","2024-06-08",2,"InTransit","XpressBees","Status Not"
323500,1037,"P_019","2024-10-21","2024-10-25","",1,"InTransit","XpressBees","Status Not"
362317,1040,"P_013","2025-08-20","2025-08-22","2025-08-27",2,"InTransit","Delhivery","Status Not"
327793,1016,"P_008","2024-11-02","2024-11-07","2024-11-14",2,"InTransit","BlueDart","Status Not"
344581,1006,"P_012","2025-03-19","2025-03-19","",2,"InTransit","Delhivery","Status Not"
305084,1026,"P_006","2024-05-07","2024-05-10","2024-05-14",4,"InTransit","XpressBees","Status Not"
389057,1042,"P_018","2026-03-11","2026-03-16","2026-03-24",2,"InTransit","EcomExpress","Status Not"
305789,1008,"P_012","2024-05-24","2024-05-27","2024-06-03",2,"InTransit","BlueDart","Status Not"
374235,1044,"P_006","2025-11-07","2025-11-08","",3,"InTransit","BlueDart","Status Not"
306992,1025,"P_007","2024-05-10","2024-05-11","2024-05-14",3,"InTransit","BlueDart","Status Not"
327786,1045,"P_009","2024-11-21","2024-11-24","2024-12-01",3,"InTransit","EcomExpress","Status Not"
366499,1042,"P_007","2025-09-05","2025-09-06","2025-09-07",3,"InTransit","BlueDart","Status Not"
381194,1004,"P_015","2026-01-27","2026-01-29","2026-02-08",5,"InTransit","XpressBees","Status Not"
389151,1003,"P_009","2026-03-26","2026-03-31","2026-04-04",3,"InTransit","DTDC","Status Not"
321789,1008,"P_004","2024-09-10","2024-09-12","2024-09-14",5,"InTransit","DTDC","Status Not"
308500,1029,"P_005","2024-06-11","2024-06-13","2024-06-17",5,"InTransit","DTDC","Status Not"
374153,1023,"P_004","2025-11-29","2025-12-04","2025-12-05",3,"InTransit","EcomExpress","Status Not"
348561,1001,"P_017","2025-04-16","2025-04-18","2025-04-21",3,"InTransit","EcomExpress","Status Not"
303633,1009,"P_001","2024-05-10","2024-05-14","2024-05-19",2,"InTransit","DTDC","Status Not"
325366,1022,"P_017","2024-10-09","2024-10-13","2024-10-23",3,"InTransit","EcomExpress","Status Not"
320183,1011,"P_019","2024-09-24","2024-09-27","2024-10-02",1,"InTransit","DTDC","Status Not"
350061,1003,"P_005","2025-05-19","2025-05-20","2025-05-26",1,"InTransit","BlueDart","Status Not"
357116,1008,"P_002","2025-07-18","2025-07-23","",3,"InTransit","Delhivery","Status Not"
367488,1044,"P_017","2025-09-23","2025-09-26","2025-10-06",2,"InTransit","BlueDart","Status Not"
370689,1017,"P_015","2025-10-18","2025-10-18","2025-10-22",2,"InTransit","Delhivery","Status Not"
300591,1046,"P_017","2024-04-27","2024-05-01","2024-05-06",2,"InTransit","EcomExpress","Status Not"
322659,1050,"P_001","2024-10-24","2024-10-27","2024-11-04",3,"InTransit","EcomExpress","Status Not"
365879,1047,"P_013","2025-09-26","2025-09-26","2025-10-03",4,"InTransit","XpressBees","Status Not"
317640,1015,"P_004","2024-08-02","2024-08-07","",1,"InTransit","XpressBees","Status Not"
342957,1023,"P_014","2025-03-27","2025-03-29","2025-03-31",2,"InTransit","XpressBees","Status Not"
359788,1001,"P_014","2025-07-21","2025-07-24","2025-08-02",2,"InTransit","EcomExpress","Status Not"
341466,1031,"P_005","2025-03-11","2025-03-11","2025-03-16",1,"InTransit","EcomExpress","Status Not"
329526,1007,"P_013","2024-12-29","2024-12-30","2025-01-01",4,"InTransit","DTDC","Status Not"
326903,1003,"P_018","2024-11-16","2024-11-20","2024-11-29",4,"InTransit","XpressBees","Status Not"
340929,1044,"P_017","2025-02-05","2025-02-08","",4,"InTransit","XpressBees","Status Not"
303571,1028,"P_007","2024-05-11","2024-05-12","2024-05-13",5,"InTransit","DTDC","Status Not"
308330,1027,"P_013","2024-06-30","2024-07-04","2024-07-08",1,"InTransit","EcomExpress","Status Not"
302178,1003,"P_001","2024-04-30","2024-05-03","2024-05-04",3,"InTransit","BlueDart","Status Not"
314300,1023,"P_018","2024-08-18","2024-08-23","",1,"InTransit","EcomExpress","Status Not"
312797,1021,"P_005","2024-07-25","2024-07-29","2024-08-06",1,"InTransit","Delhivery","Status Not"
376678,1023,"P_004","2025-12-21","2025-12-23","2025-12-30",5,"InTransit","XpressBees","Status Not"
354496,1032,"P_011","2025-06-11","2025-06-15","2025-06-25",5,"InTransit","DTDC","Status Not"
323548,1012,"P_004","2024-10-23","2024-10-28","2024-11-05",3,"InTransit","EcomExpress","Status Not"
331290,1011,"P_019","2024-12-31","2025-01-02","2025-01-12",4,"InTransit","DTDC","Status Not"
332361,1044,"P_007","2024-12-08","2024-12-10","2024-12-19",4,"InTransit","XpressBees","Status Not"
326964,1033,"P_006","2024-11-09","2024-11-14","2024-11-16",2,"InTransit","Delhivery","Status Not"
354623,1031,"P_009","2025-06-19","2025-06-20","2025-06-22",4,"InTransit","BlueDart","Status Not"
343926,1015,"P_007","2025-03-20","2025-03-25","2025-04-03",4,"InTransit","Delhivery","Status Not"
328800,1027,"P_004","2024-11-09","2024-11-13","2024-11-19",1,"InTransit","DTDC","Status Not"
358102,1032,"P_001","2025-07-21","2025-07-25","2025-08-01",4,"InTransit","XpressBees","Status Not"
384364,1048,"P_009","2026-02-17","2026-02-18","2026-02-27",4,"InTransit","XpressBees","Status Not"
340138,1037,"P_006","2025-02-04","2025-02-06","2025-02-07",5,"InTransit","DTDC","Status Not"
356865,1039,"P_020","2025-07-01","2025-07-06","2025-07-10",3,"InTransit","XpressBees","Status Not"
304771,1024,"P_019","2024-05-11","2024-05-12","2024-05-17",3,"InTransit","DTDC","Status Not"
339591,1008,"P_007","2025-02-03","2025-02-03","2025-02-13",5,"InTransit","XpressBees","Status Not"
336863,1007,"P_007","2025-01-31","2025-02-03","2025-02-12",1,"InTransit","Delhivery","Status Not"
372952,1027,"P_001","2025-11-05","2025-11-06","2025-11-10",1,"InTransit","DTDC","Status Not"
332806,1034,"P_003","2024-12-18","2024-12-23","2024-12-31",3,"InTransit","BlueDart","Status Not"
359746,1049,"P_014","2025-07-02","2025-07-06","2025-07-09",4,"InTransit","BlueDart","Status Not"
344396,1035,"P_010","2025-03-02","2025-03-02","2025-03-12",1,"InTransit","XpressBees","Status Not"
360242,1049,"P_004","2025-07-31","2025-08-01","2025-08-10",4,"InTransit","DTDC","Status Not"
344560,1039,"P_018","2025-03-17","2025-03-19","2025-03-25",3,"InTransit","EcomExpress","Status Not"
304455,1032,"P_001","2024-05-27","2024-05-29","2024-06-03",1,"InTransit","Delhivery","Status Not"
369894,1003,"P_015","2025-10-08","2025-10-10","2025-10-11",1,"InTransit","DTDC","Status Not"
342176,1016,"P_002","2025-03-11","2025-03-14","2025-03-17",4,"InTransit","BlueDart","Status Not"
374677,1044,"P_018","2025-11-29","2025-12-02","2025-12-03",5,"InTransit","BlueDart","Status Not"
365142,1029,"P_014","2025-09-18","2025-09-22","2025-10-01",1,"InTransit","DTDC","Status Not"
341244,1009,"P_017","2025-02-12","2025-02-13","",3,"InTransit","EcomExpress","Status Not"
328370,1045,"P_017","2024-11-06","2024-11-10","2024-11-15",3,"InTransit","DTDC","Status Not"
309938,1009,"P_008","2024-06-06","2024-06-11","2024-06-21",3,"InTransit","Delhivery","Status Not"
364907,1011,"P_015","2025-09-07","2025-09-12","2025-09-14",2,"InTransit","XpressBees","Status Not"
302813,1044,"P_005","2024-04-07","2024-04-10","2024-04-17",5,"InTransit","XpressBees","Status Not"
376935,1007,"P_005","2025-12-02","2025-12-03","2025-12-05",1,"InTransit","DTDC","Status Not"
352818,1041,"P_016","2025-05-02","2025-05-06","2025-05-07",3,"InTransit","EcomExpress","Status Not"
359227,1012,"P_007","2025-07-10","2025-07-11","2025-07-14",3,"InTransit","BlueDart","Status Not"
323266,1020,"P_004","2024-10-01","2024-10-04","2024-10-06",1,"InTransit","Delhivery","Status Not"
346140,1013,"P_014","2025-04-23","2025-04-28","2025-05-02",2,"InTransit","DTDC","Status Not"
362353,1036,"P_019","2025-08-24","2025-08-25","2025-08-29",1,"InTransit","Delhivery","Status Not"
379181,1023,"P_016","2025-12-28","2025-12-31","2026-01-01",3,"InTransit","Delhivery","Status Not"
357631,1048,"P_001","2025-07-11","2025-07-16","2025-07-21",1,"InTransit","Delhivery","Status Not"
374932,1049,"P_001","2025-11-18","2025-11-22","2025-12-01",3,"InTransit","EcomExpress","Status Not"
307090,1018,"P_006","2024-05-02","2024-05-06","2024-05-10",2,"InTransit","BlueDart","Status Not"
335064,1032,"P_016","2025-01-01","2025-01-01","2025-01-09",2,"InTransit","BlueDart","Status Not"
337338,1050,"P_015","2025-01-22","2025-01-25","2025-02-02",1,"InTransit","EcomExpress","Status Not"
373744,1029,"P_013","2025-11-04","2025-11-07","2025-11-14",5,"InTransit","DTDC","Status Not"
303215,1046,"P_017","2024-04-25","2024-04-28","2024-05-03",2,"InTransit","BlueDart","Status Not"
326312,1012,"P_004","2024-11-15","2024-11-20","2024-11-23",3,"InTransit","Delhivery","Status Not"
389017,1045,"P_005","2026-03-02","2026-03-02","2026-03-10",3,"InTransit","Delhivery","Status Not"
323068,1034,"P_012","2024-10-02","2024-10-04","2024-10-08",2,"InTransit","XpressBees","Status Not"
351559,1045,"P_019","2025-05-25","2025-05-28","2025-06-01",2,"InTransit","XpressBees","Status Not"
388914,1003,"P_013","2026-03-15","2026-03-19","2026-03-21",2,"InTransit","XpressBees","Status Not"
331471,1049,"P_017","2024-12-21","2024-12-22","2024-12-24",2,"InTransit","XpressBees","Status Not"
372374,1023,"P_007","2025-11-21","2025-11-24","2025-11-30",4,"InTransit","XpressBees","Status Not"
336248,1027,"P_011","2025-01-15","2025-01-17","2025-01-22",3,"InTransit","Delhivery","Status Not"
365985,1008,"P_020","2025-09-26","2025-10-01","",3,"InTransit","Delhivery","Status Not"
388360,1005,"P_018","2026-03-14","2026-03-17","2026-03-18",5,"InTransit","DTDC","Status Not"
350764,1014,"P_007","2025-05-06","2025-05-11","2025-05-13",4,"InTransit","XpressBees","Status Not"
311576,1006,"P_006","2024-07-29","2024-08-01","2024-08-02",5,"InTransit","XpressBees","Status Not"
384069,1031,"P_017","2026-02-17","2026-02-19","2026-02-25",3,"InTransit","Delhivery","Status Not"
332156,1012,"P_017","2024-12-22","2024-12-27","2025-01-05",4,"InTransit","Delhivery","Status Not"
341544,1050,"P_005","2025-03-15","2025-03-18","2025-03-27",4,"InTransit","EcomExpress","Status Not"
333027,1043,"P_002","2024-12-17","2024-12-17","2024-12-25",1,"InTransit","Delhivery","Status Not"
384269,1043,"P_020","2026-02-10","2026-02-14","2026-02-16",4,"InTransit","BlueDart","Status Not"
327974,1050,"P_009","2024-11-28","2024-11-28","",1,"InTransit","XpressBees","Status Not"
368772,1032,"P_003","2025-10-26","2025-10-30","",5,"InTransit","BlueDart","Status Not"
325141,1015,"P_019","2024-10-04","2024-10-07","2024-10-17",3,"InTransit","XpressBees","Status Not"
308546,1023,"P_013","2024-06-10","2024-06-11","2024-06-17",3,"InTransit","DTDC","Status Not"
338025,1015,"P_019","2025-02-13","2025-02-15","",3,"InTransit","BlueDart","Status Not"
310009,1015,"P_007","2024-06-19","2024-06-23","2024-06-26",4,"InTransit","BlueDart","Status Not"
315647,1045,"P_003","2024-08-11","2024-08-11","2024-08-15",2,"InTransit","XpressBees","Status Not"
384933,1047,"P_010","2026-02-12","2026-02-16","",1,"InTransit","BlueDart","Status Not"
389563,1031,"P_004","2026-03-09","2026-03-11","2026-03-13",5,"InTransit","EcomExpress","Status Not"
314853,1009,"P_012","2024-08-19","2024-08-20","2024-08-22",4,"InTransit","DTDC","Status Not"
379542,1034,"P_010","2026-01-21","2026-01-24","2026-01-27",2,"InTransit","Delhivery","Status Not"
307779,1012,"P_014","2024-06-12","2024-06-12","2024-06-14",1,"InTransit","EcomExpress","Status Not"
380251,1038,"P_017","2026-01-07","2026-01-11","2026-01-14",1,"InTransit","EcomExpress","Status Not"
324774,1001,"P_010","2024-10-20","2024-10-23","2024-10-28",5,"InTransit","XpressBees","Status Not"
339587,1047,"P_019","2025-02-23","2025-02-24","2025-03-03",3,"InTransit","XpressBees","Status Not"
366805,1011,"P_005","2025-09-01","2025-09-02","2025-09-07",3,"InTransit","BlueDart","Status Not"
347061,1030,"P_007","2025-04-16","2025-04-21","2025-04-22",4,"InTransit","DTDC","Status Not"
350338,1015,"P_003","2025-05-11","2025-05-12","2025-05-21",4,"InTransit","BlueDart","Status Not"
361296,1037,"P_012","2025-08-06","2025-08-10","2025-08-15",2,"InTransit","XpressBees","Status Not"
380948,1006,"P_018","2026-01-27","2026-02-01","2026-02-07",2,"InTransit","DTDC","Status Not"
301345,1016,"P_010","2024-04-05","2024-04-07","2024-04-11",4,"InTransit","BlueDart","Status Not"
382285,1048,"P_014","2026-01-23","2026-01-23","",4,"InTransit","DTDC","Status Not"
344711,1041,"P_017","2025-03-23","2025-03-25","2025-03-27",3,"InTransit","XpressBees","Status Not"
329566,1021,"P_008","2024-12-12","2024-12-12","",1,"InTransit","XpressBees","Status Not"
352682,1047,"P_013","2025-05-30","2025-05-30","2025-06-09",4,"InTransit","EcomExpress","Status Not"
347980,1019,"P_015","2025-04-18","2025-04-21","2025-04-30",4,"InTransit","EcomExpress","Status Not"
347949,1048,"P_014","2025-04-03","2025-04-06","2025-04-09",5,"InTransit","Delhivery","Status Not"
313915,1008,"P_007","2024-07-21","2024-07-26","2024-07-28",3,"InTransit","DTDC","Status Not"
385879,1009,"P_020","2026-02-06","2026-02-11","2026-02-20",5,"InTransit","BlueDart","Status Not"
376594,1018,"P_019","2025-12-10","2025-12-13","2025-12-21",1,"InTransit","Delhivery","Status Not"
331280,1009,"P_019","2024-12-30","2024-12-30","2024-12-31",3,"InTransit","XpressBees","Status Not"
300914,1048,"P_018","2024-04-16","2024-04-20","2024-04-23",1,"InTransit","BlueDart","Status Not"
307536,1018,"P_019","2024-06-24","2024-06-27","2024-07-04",1,"InTransit","EcomExpress","Status Not"
373553,1019,"P_016","2025-11-26","2025-11-28","2025-12-03",1,"InTransit","EcomExpress","Status Not"
313098,1014,"P_009","2024-07-08","2024-07-13","2024-07-23",5,"InTransit","XpressBees","Status Not"
334154,1006,"P_019","2025-01-16","2025-01-18","2025-01-20",2,"InTransit","DTDC","Status Not"
361421,1036,"P_007","2025-08-23","2025-08-28","2025-08-29",5,"InTransit","BlueDart","Status Not"
364662,1021,"P_013","2025-09-02","2025-09-07","",1,"InTransit","XpressBees","Status Not"
310854,1039,"P_012","2024-07-04","2024-07-09","2024-07-12",2,"InTransit","Delhivery","Status Not"
315686,1043,"P_007","2024-08-31","2024-09-04","2024-09-06",1,"InTransit","DTDC","Status Not"
389662,1033,"P_002","2026-03-15","2026-03-15","2026-03-23",1,"InTransit","DTDC","Status Not"
381831,1044,"P_003","2026-01-07","2026-01-09","2026-01-18",2,"InTransit","EcomExpress","Status Not"
376149,1042,"P_013","2025-12-26","2025-12-29","2026-01-01",1,"InTransit","BlueDart","Status Not"
341030,1007,"P_001","2025-02-26","2025-02-26","",1,"InTransit","EcomExpress","Status Not"
348038,1028,"P_012","2025-04-05","2025-04-06","2025-04-07",3,"InTransit","XpressBees","Status Not"
307216,1039,"P_002","2024-06-25","2024-06-26","2024-06-29",4,"InTransit","EcomExpress","Status Not"
338730,1047,"P_015","2025-02-04","2025-02-06","2025-02-14",5,"InTransit","BlueDart","Status Not"
379340,1025,"P_015","2026-01-25","2026-01-26","2026-01-28",5,"InTransit","DTDC","Status Not"
335682,1006,"P_005","2025-01-04","2025-01-08","2025-01-17",5,"InTransit","XpressBees","Status Not"
